primary_key,normal,crack,dent,glass_shatter,lamp_broken,scratch,tire_flat,total_images,description_rating,rating,condition
559,6,0,0,0,0,0,0,6,2,8,
560,6,0,0,0,0,0,0,6,4,,
561,8,0,0,0,0,0,0,8,2,,
562,3,0,2,0,0,0,0,5,2,,
563,8,0,0,0,0,0,0,8,4,,
564,6,0,0,0,0,0,0,6,4,7,
565,6,0,0,0,0,0,0,6,5,9,
566,6,0,0,0,0,0,0,6,4,,
567,5,0,0,0,0,0,0,5,2,,
568,9,0,2,0,0,0,0,11,2,,
569,6,0,0,0,0,0,0,6,4,,
570,3,0,0,0,0,0,0,3,4,,
571,7,0,0,0,0,0,0,7,4,,
572,6,0,2,0,0,0,0,8,2,,
573,8,0,0,0,0,0,0,8,4,,
574,6,0,0,0,0,0,0,6,2,8,
575,6,0,2,0,0,0,0,8,5,9,
576,6,0,1,0,0,0,0,7,4,,
577,5,0,1,0,2,0,0,8,2,,
578,7,0,0,0,0,0,0,7,4,,
579,8,0,1,0,0,0,0,9,2,,
580,3,0,5,0,2,0,0,10,4,,
581,5,0,0,0,0,0,0,5,4,,
582,7,0,0,0,0,0,1,8,4,,
583,5,0,1,0,0,0,0,6,4,,
584,11,0,1,0,0,0,0,12,4,,
585,2,0,0,0,0,0,0,2,2,,
586,8,0,0,0,0,0,0,8,4,,
587,4,0,0,0,0,0,0,4,4,,
588,5,0,0,0,0,0,0,5,4,,
589,6,0,0,0,0,0,0,6,4,,
590,6,0,0,0,0,0,0,6,4,,
591,7,0,0,0,0,0,0,7,4,,
592,6,0,0,0,0,0,0,6,4,,
593,2,0,3,0,0,0,0,5,2,,
594,2,0,0,0,0,0,0,2,4,,
595,6,0,0,0,0,0,0,6,4,,
596,7,0,1,0,0,0,0,8,4,,
597,6,0,0,0,0,0,0,6,4,,
598,13,0,0,0,0,0,0,13,4,,
599,3,0,1,0,0,0,0,4,2,,
600,8,0,0,0,0,0,0,8,4,,
601,6,0,0,0,0,0,0,6,4,7,
602,5,0,1,0,0,0,0,6,4,6,
