primary_key,normal,crack,dent,glass_shatter,lamp_broken,scratch,tire_flat,total_images,description_rating,rating,condition
143,4,0,2,0,0,0,0,6,4,,
144,4,0,1,1,0,0,0,6,4,7,
145,3,0,0,0,0,0,0,3,4,,
146,6,0,1,0,0,0,0,7,2,,
147,5,0,0,0,0,0,0,5,4,,
148,6,0,0,0,0,0,0,6,5,9,
149,3,0,3,0,0,0,0,6,5,9,
150,6,0,0,0,0,0,0,6,5,9,
151,10,0,2,0,1,0,0,13,2,,
152,9,0,0,0,0,0,0,9,4,,
153,9,0,1,0,0,0,0,10,3,,
154,5,0,0,0,0,0,0,5,4,,
155,7,0,3,1,1,0,0,12,4,,
156,6,0,0,0,0,0,0,6,4,,
157,6,0,0,0,0,0,0,6,2,3,
158,1,0,0,0,0,0,0,1,4,,
159,6,0,0,0,0,0,0,6,4,,
160,6,0,0,0,0,0,0,6,2,,
161,10,0,0,0,0,0,0,10,4,,
162,7,0,0,0,0,0,0,7,5,10,
163,4,0,0,0,0,0,0,4,4,,
164,5,0,1,0,0,0,0,6,4,,
165,7,0,0,0,0,0,0,7,2,,
166,5,0,0,0,0,0,0,5,5,10,
167,6,0,0,0,0,0,0,6,4,,
168,11,0,0,0,0,0,0,11,4,,
169,6,0,0,0,0,0,0,6,4,,
170,6,0,0,0,0,0,0,6,4,,
171,2,0,1,0,0,0,0,3,2,,
172,4,0,0,1,0,0,0,5,4,,
173,4,0,0,0,0,0,0,4,4,,
174,4,0,2,0,0,0,0,6,4,,
175,3,0,0,0,0,0,0,3,4,,
176,5,0,0,0,0,0,0,5,5,10,
177,5,0,0,0,0,0,0,5,5,9,
178,6,0,0,0,0,0,0,6,4,,
179,2,0,0,0,0,0,0,2,2,7,
180,6,0,0,0,0,0,0,6,4,,
181,7,0,0,0,0,0,0,7,4,,
182,6,0,0,0,0,0,0,6,4,,
183,7,0,0,0,0,0,0,7,4,,
184,13,0,0,0,0,0,0,13,4,,
185,3,0,3,0,0,0,0,6,4,8,
186,6,0,1,0,0,0,0,7,4,,
187,3,0,1,0,0,0,0,4,2,,
188,5,0,0,0,0,0,0,5,5,9,
189,6,0,0,0,0,0,0,6,4,7,
190,7,0,0,0,0,0,0,7,4,,
191,3,0,1,0,0,0,0,4,4,,
192,2,0,1,0,0,0,0,3,4,,
193,6,0,0,0,0,0,0,6,2,,
194,7,0,0,0,0,0,0,7,4,,
195,7,0,0,0,0,0,0,7,4,,
196,4,0,0,0,0,0,0,4,4,,
197,6,0,0,0,0,0,0,6,4,,
198,6,0,0,0,0,0,0,6,4,,
199,4,0,0,0,0,0,0,4,3,,
200,6,0,0,0,0,0,0,6,2,,
201,4,0,0,0,0,0,0,4,4,,
202,9,0,0,0,0,0,0,9,4,,
203,5,0,0,0,0,0,0,5,4,,
204,4,0,0,0,0,0,0,4,4,,
205,6,0,0,0,0,0,0,6,4,,
206,6,0,0,0,0,0,0,6,4,8,
207,2,0,2,0,1,0,0,5,4,,
208,7,0,1,0,0,0,0,8,4,,
209,8,0,0,0,0,0,0,8,4,,
210,8,0,0,0,0,0,0,8,4,,
211,9,0,1,0,0,0,0,10,4,6,
212,7,0,0,0,0,0,0,7,2,,
213,7,0,0,0,0,0,0,7,4,8,
214,2,0,1,0,0,0,0,3,2,,
215,6,0,0,0,0,0,0,6,4,,
216,1,0,1,0,0,0,0,2,2,,
217,7,0,0,0,0,0,0,7,4,,
218,3,0,0,0,0,0,0,3,4,,
219,4,0,0,0,0,0,0,4,4,,
220,6,0,0,0,0,0,0,6,4,,
221,6,0,0,0,0,0,0,6,2,,
222,6,0,0,0,0,0,0,6,4,,
223,3,0,0,0,0,0,0,3,4,,
224,9,0,0,2,0,0,0,11,4,,
225,3,0,1,0,0,0,0,4,4,,
226,1,0,2,0,0,0,0,3,4,,
227,4,0,2,0,0,0,0,6,4,7,
228,3,0,0,0,0,0,0,3,4,,
229,6,0,0,0,0,0,0,6,4,,
230,6,0,0,0,0,0,0,6,2,,
231,6,0,0,0,0,0,0,6,4,7,
232,7,0,0,0,0,0,0,7,2,,
233,6,0,0,0,0,0,0,6,4,,
234,7,0,1,0,0,0,0,8,2,,
235,6,0,0,0,0,0,0,6,4,,
236,5,0,0,0,0,0,0,5,4,,
237,5,0,0,0,0,0,0,5,4,,
238,6,0,0,0,0,0,0,6,2,,
239,6,0,0,0,0,0,0,6,4,,
240,12,0,0,0,1,0,0,13,4,,
241,6,0,0,0,0,0,0,6,2,,
242,6,0,0,0,0,0,0,6,4,,
243,1,0,0,0,0,0,0,1,4,,
244,8,0,0,0,0,0,0,8,4,,
245,2,0,1,1,0,0,0,4,4,6,
246,6,0,0,0,0,0,0,6,4,,
247,6,0,0,0,0,0,0,6,2,,
248,7,0,0,0,0,0,0,7,4,,
249,5,0,0,0,0,0,0,5,5,9,
250,4,0,0,0,0,0,0,4,2,,
251,3,0,1,0,0,0,0,4,4,,
252,6,0,0,0,0,0,0,6,4,,
253,6,0,3,0,0,0,0,9,4,,
254,8,0,0,0,0,0,0,8,4,,
255,2,0,3,0,0,0,0,5,4,,
256,7,0,0,0,0,0,0,7,5,9,
257,2,0,0,0,0,0,0,2,4,7,
258,4,0,0,0,0,0,0,4,4,,
259,12,0,0,0,0,0,0,12,4,,
260,4,0,0,0,0,0,0,4,4,,
261,5,0,0,0,0,0,0,5,4,,
262,5,0,1,0,0,0,0,6,4,,
263,7,0,0,0,0,0,0,7,2,,
264,6,0,0,0,0,0,0,6,4,,
265,11,0,0,0,0,0,0,11,4,,
266,7,0,0,0,0,0,0,7,4,,
267,6,0,0,0,0,0,0,6,4,,
268,6,0,0,0,0,0,0,6,4,,
269,5,0,0,0,0,0,0,5,4,,
270,10,0,0,0,0,0,0,10,4,,
271,6,0,0,0,0,0,0,6,4,,
272,14,0,0,0,0,0,0,14,4,,
273,6,0,0,0,0,0,0,6,4,,
274,4,0,0,0,0,0,0,4,4,,
275,10,0,0,0,0,0,0,10,4,,
276,6,0,0,0,0,0,0,6,2,,
277,6,0,0,0,0,0,0,6,4,,
278,5,0,1,0,0,0,0,6,2,,
279,7,0,0,0,0,0,0,7,4,,
280,1,0,0,0,0,0,0,1,4,,
281,4,0,0,0,0,0,0,4,2,,
282,3,0,0,0,0,0,0,3,4,,
283,6,0,0,0,0,0,0,6,4,,
284,1,0,2,0,0,0,0,3,4,,
285,2,0,0,0,0,0,0,2,4,,
286,6,0,0,0,0,0,0,6,4,,
287,4,0,0,0,0,0,0,4,4,,
288,5,0,0,0,0,0,0,5,2,7,
289,2,0,1,0,0,0,0,3,4,,
290,6,0,2,0,0,0,0,8,4,,
291,4,0,0,0,0,0,0,4,3,,
292,6,0,0,0,0,0,0,6,2,,
293,4,0,0,0,1,0,0,5,4,,
294,3,0,1,0,0,0,0,4,2,,
295,9,0,0,0,0,0,0,9,4,,
296,5,0,0,0,0,0,0,5,4,,
297,4,0,0,0,0,0,0,4,4,8,
298,2,0,1,0,0,0,0,3,4,,
299,6,0,0,0,0,0,0,6,4,,
300,6,0,0,0,0,0,0,6,4,,
301,8,0,0,0,0,0,0,8,2,,
302,8,0,0,0,0,0,0,8,4,,
303,5,0,0,0,0,0,0,5,2,,
304,6,0,0,0,0,0,0,6,4,7,
305,1,0,1,0,2,0,1,5,4,8,
306,6,0,0,0,0,0,0,6,4,,
307,6,0,0,0,0,0,0,6,2,5,
308,7,0,0,0,0,0,0,7,4,,
309,3,0,0,0,0,0,0,3,2,,
310,6,0,0,0,0,0,0,6,2,,
311,9,0,0,0,0,0,0,9,2,6,
312,8,0,0,0,0,0,0,8,4,,
313,5,0,1,0,0,0,0,6,4,8,
314,6,0,0,0,0,0,0,6,2,7,
315,2,0,0,0,0,0,0,2,5,9,
316,6,0,0,0,0,0,0,6,4,,
317,1,0,0,0,0,0,0,1,4,,
318,3,0,5,0,0,0,0,8,4,,
319,6,0,0,0,0,0,0,6,4,,
320,4,0,1,0,0,0,0,5,4,,
321,6,0,0,0,0,0,0,6,2,,
322,4,0,0,0,0,0,0,4,4,6,
323,6,0,0,0,0,0,0,6,4,,
324,7,0,1,0,0,0,0,8,2,,
325,15,0,0,0,0,0,0,15,4,,
326,2,0,0,0,0,0,0,2,4,,
327,4,0,0,0,0,0,0,4,4,,
328,3,0,3,0,0,0,0,6,4,,
329,7,0,2,0,0,0,0,9,4,,
330,3,0,2,0,0,0,0,5,4,,
331,2,0,0,0,0,0,0,2,2,,
332,4,0,2,0,0,0,0,6,4,,
333,5,0,0,0,0,0,0,5,4,,
334,5,0,0,0,0,0,0,5,4,,
335,4,0,0,1,0,0,0,5,4,,
336,5,0,0,0,0,0,0,5,4,8,
337,6,0,0,0,0,0,0,6,2,,
338,2,0,0,0,0,0,0,2,2,7,
339,6,0,0,0,0,0,0,6,4,8,
340,3,0,0,0,0,0,0,3,2,,
341,6,0,0,0,0,0,0,6,4,,
342,6,0,0,0,0,0,0,6,4,,
343,6,0,0,0,0,0,0,6,4,,
344,4,0,0,0,0,0,0,4,4,,
345,6,0,0,0,0,0,0,6,2,,
346,5,0,1,0,0,0,0,6,4,,
347,6,0,0,0,0,0,0,6,2,,
348,6,0,1,0,0,0,0,7,4,,
349,4,0,1,0,0,0,0,5,2,,
350,3,0,2,0,0,0,0,5,4,8,
351,6,0,0,0,0,0,0,6,2,,
352,6,0,0,0,0,0,0,6,3,,
353,12,0,0,0,0,0,0,12,4,,
354,6,0,0,0,0,0,0,6,2,,
355,6,0,0,0,0,0,0,6,4,,
356,6,0,0,0,0,0,0,6,4,6,
357,6,0,0,0,0,0,0,6,4,,
358,6,0,0,0,0,0,0,6,4,,
359,4,0,0,0,0,0,0,4,4,3,
360,5,0,0,0,0,0,0,5,4,,
361,10,0,0,0,0,0,0,10,4,,
362,11,0,0,0,0,0,0,11,4,,
363,6,0,0,0,0,0,0,6,4,6,
364,14,0,0,0,0,0,0,14,4,7,
365,3,0,1,0,0,0,0,4,4,,
366,3,0,2,0,0,0,0,5,4,,
367,4,0,0,0,0,0,0,4,4,,
368,6,0,0,0,0,0,0,6,4,,
369,4,0,0,0,0,0,0,4,4,,
370,10,0,0,0,0,0,0,10,4,,
371,7,0,0,0,0,0,0,7,4,,
372,5,0,0,0,0,0,0,5,2,,
373,6,0,0,0,0,0,0,6,2,,
374,3,0,0,0,0,0,0,3,4,,
375,4,0,1,0,0,0,0,5,5,10,
376,6,0,0,0,0,0,0,6,4,,
377,6,0,0,0,0,0,0,6,4,,
378,6,0,0,0,0,0,0,6,4,7,
379,9,0,0,0,0,0,0,9,4,8,
380,6,0,0,0,0,0,0,6,2,,
381,3,0,0,0,0,0,0,3,4,,
382,6,0,0,0,0,0,0,6,4,,
383,6,0,0,0,0,0,0,6,2,,
384,5,0,0,0,0,0,0,5,2,,
385,8,0,1,0,0,0,0,9,3,,
386,3,0,1,0,0,0,0,4,4,,
387,8,0,0,0,0,0,0,8,4,,
388,14,0,0,0,0,0,0,14,4,,
389,5,0,1,0,0,0,0,6,2,,
390,6,0,0,0,0,0,0,6,4,,
391,6,0,0,0,0,0,0,6,5,9,
392,6,0,0,0,0,0,0,6,4,,
393,3,0,1,1,0,0,0,5,4,,
394,2,0,2,0,0,0,0,4,4,8,
395,1,0,1,0,2,0,1,5,4,,
396,6,0,0,0,0,0,0,6,4,7,
397,6,0,0,0,0,0,0,6,2,,
398,5,0,0,0,0,0,0,5,4,6,
399,2,0,0,0,0,0,0,2,2,,
400,7,0,0,0,0,0,0,7,4,,
401,3,0,0,0,0,0,0,3,2,,
402,6,0,0,0,0,0,0,6,2,,
403,3,0,0,0,0,0,0,3,4,8,
404,4,0,0,0,0,0,0,4,4,8,
405,4,0,0,0,0,0,0,4,4,,
406,5,0,0,0,0,0,0,5,5,9,
407,3,0,2,0,0,0,0,5,4,8,
408,4,0,1,0,0,0,0,5,4,,
409,1,0,0,0,0,0,0,1,4,,
410,6,0,0,0,0,0,0,6,4,,
411,5,0,0,0,0,0,0,5,4,,
412,4,0,1,0,0,0,0,5,4,,
413,6,0,0,0,0,0,0,6,4,,
414,5,0,0,0,0,0,0,5,4,,
415,10,0,0,0,0,0,0,10,4,,
416,6,0,0,0,0,0,0,6,2,5,
417,3,0,0,0,0,0,0,3,4,7,
418,8,0,0,0,0,0,0,8,4,,
419,9,0,0,0,0,0,0,9,4,,
420,4,0,2,0,0,0,0,6,4,,
421,6,0,0,0,0,0,0,6,2,,
422,2,0,0,0,0,0,0,2,4,,
423,5,0,0,0,0,0,0,5,4,7,
424,6,0,0,0,0,0,0,6,4,,
425,8,0,1,0,0,0,0,9,4,,
426,7,0,0,0,0,0,0,7,2,,
427,4,0,1,0,0,0,1,6,4,8,
428,5,0,0,0,0,0,0,5,4,,
429,4,0,0,0,0,0,0,4,4,,
430,7,0,1,0,0,0,0,8,4,,
431,3,0,1,0,0,0,0,4,2,8,
432,2,0,0,0,0,0,0,2,4,,
433,4,0,1,0,0,0,0,5,4,,
434,5,0,0,0,0,0,0,5,4,,
435,4,0,0,2,0,0,0,6,4,,
436,4,0,0,0,0,0,0,4,3,,
437,5,0,0,0,0,0,0,5,4,,
438,9,0,0,0,0,0,0,9,2,,
439,1,0,0,0,0,0,0,1,4,,
440,5,0,0,0,0,0,0,5,2,,
441,6,0,0,0,0,0,0,6,4,,
442,11,0,0,0,0,0,0,11,4,,
443,6,0,0,0,0,0,0,6,4,,
444,8,0,1,0,0,0,0,9,4,6,
445,3,0,1,0,0,0,0,4,4,8,
446,6,0,0,0,0,0,0,6,4,,
447,11,0,0,0,0,0,0,11,4,,
448,6,0,0,0,0,0,0,6,2,,
449,3,0,0,0,0,0,0,3,4,,
450,10,0,0,0,0,0,0,10,4,,
451,6,0,0,0,0,0,0,6,4,6,
452,5,0,0,0,0,0,0,5,4,,
453,5,0,0,0,0,0,0,5,4,7,
454,6,0,0,0,0,0,0,6,4,,
455,4,0,1,0,0,0,0,5,4,,
456,6,0,0,0,0,0,0,6,2,,
457,5,0,0,0,0,0,0,5,4,8,
458,5,0,1,0,0,0,0,6,2,,
459,6,0,0,0,0,0,0,6,4,,
460,5,0,0,0,0,0,0,5,4,6,
461,8,0,0,0,0,0,0,8,4,,
462,4,0,0,0,0,0,0,4,4,8,
463,1,0,0,0,0,0,0,1,2,,
464,5,0,1,0,0,0,0,6,4,,
465,7,0,2,1,0,0,0,10,4,,
466,6,0,0,0,0,0,0,6,2,,
467,3,0,0,0,0,0,0,3,4,,
468,7,0,0,0,0,0,0,7,2,,
469,2,0,0,0,0,0,0,2,4,,
470,4,0,0,0,0,0,0,4,3,,
471,6,0,0,0,0,0,0,6,4,,
472,10,0,0,0,0,0,0,10,4,,
473,6,0,0,0,0,0,0,6,3,,
474,1,0,0,0,0,0,0,1,4,,
475,6,0,0,0,0,0,0,6,4,,
476,4,0,0,0,0,0,0,4,4,,
477,3,0,1,0,0,0,0,4,4,,
478,5,0,0,0,0,0,0,5,4,,
479,4,0,0,0,0,0,0,4,4,,
480,6,0,0,0,0,0,0,6,4,,
481,8,0,0,0,0,0,0,8,4,,
482,4,0,1,0,0,0,0,5,4,,
483,4,0,0,0,0,0,0,4,2,,
484,7,0,0,0,0,0,0,7,4,,
485,6,0,0,0,0,1,0,7,4,,
486,6,0,0,0,0,0,0,6,4,,
487,3,0,3,0,0,0,0,6,4,,
488,6,0,0,0,0,0,0,6,2,,
489,7,0,0,0,0,0,0,7,4,7,
490,6,0,0,0,0,0,0,6,2,,
491,6,0,0,0,0,0,0,6,5,9,
492,4,0,0,0,0,0,0,4,4,,
493,4,0,0,0,0,0,0,4,4,,
494,5,0,1,0,0,0,0,6,4,7,
495,6,0,0,0,0,0,0,6,4,,
496,7,0,0,0,0,0,0,7,4,,
497,5,0,0,0,0,0,0,5,4,,
498,4,0,0,0,0,0,0,4,4,,
499,6,0,0,0,0,0,0,6,2,,
500,5,0,0,0,0,0,0,5,4,8,
501,3,0,4,0,0,0,0,7,4,,
502,4,0,0,0,0,0,0,4,4,,
503,8,0,0,0,0,0,0,8,4,,
504,2,0,0,0,0,0,0,2,4,,
505,1,0,1,0,0,0,0,2,4,,
506,4,0,0,0,0,0,0,4,4,,
507,3,0,0,0,1,0,0,4,4,,
508,4,0,0,0,0,0,0,4,4,,
509,5,0,0,0,0,0,0,5,4,,
510,6,0,0,0,0,0,0,6,5,9,
511,5,0,1,0,0,0,0,6,4,,
512,6,0,0,0,0,0,0,6,2,,
513,6,0,0,0,0,0,0,6,2,,
514,4,0,1,0,0,0,0,5,4,,
515,12,0,0,0,0,0,0,12,4,,
516,6,0,1,0,0,0,0,7,4,,
517,4,0,0,0,0,0,0,4,2,,
518,6,0,1,0,0,0,0,7,2,,
519,5,0,1,0,0,0,0,6,4,,
520,3,0,1,0,0,0,0,4,4,,
521,4,0,0,0,0,0,0,4,4,6,
522,6,0,0,0,0,0,0,6,4,,
523,6,0,0,0,0,0,0,6,4,,
524,3,0,0,0,0,0,0,3,2,,
525,7,0,0,0,0,0,0,7,4,,
526,7,0,0,0,0,0,1,8,4,,
527,13,0,0,0,0,0,0,13,4,,
528,7,0,0,0,0,0,0,7,4,,
529,5,0,1,0,0,0,0,6,4,,
530,7,0,0,0,0,0,0,7,4,,
531,5,0,0,0,0,0,0,5,2,,
532,6,0,0,0,0,0,0,6,4,,
533,5,0,0,0,0,0,0,5,4,,
534,7,0,0,0,0,0,0,7,4,,
535,6,0,0,0,0,0,0,6,4,,
536,3,0,0,0,0,0,0,3,4,,
