primary_key,normal,crack,dent,glass_shatter,lamp_broken,scratch,tire_flat,total_images,description_rating,rating,condition
136,4,0,2,0,0,0,0,6,2,,
137,9,0,0,0,0,0,0,9,4,,
138,7,0,0,0,0,0,0,7,4,,
139,8,0,0,0,0,0,0,8,4,,
140,4,0,0,0,0,0,1,5,4,,
141,5,0,0,0,0,0,0,5,2,,
142,6,0,0,0,0,0,0,6,5,9,
143,6,0,0,0,0,0,0,6,4,8,
144,8,0,0,0,0,1,0,9,2,,
145,6,0,0,0,0,0,0,6,2,,
146,6,0,0,0,0,0,0,6,2,,
147,4,0,0,0,0,0,0,4,4,,
148,6,0,0,0,0,0,0,6,4,,
149,2,0,1,0,0,0,0,3,4,,
150,2,0,1,0,0,0,0,3,4,,
151,8,0,0,0,0,1,0,9,4,,
152,7,0,0,0,0,0,0,7,4,,
153,4,0,0,0,0,0,0,4,4,,
154,5,0,0,0,0,0,0,5,2,,
155,6,0,0,0,0,0,0,6,4,,
156,4,0,2,0,0,0,0,6,4,,
157,7,0,0,1,0,0,0,8,4,,
158,7,0,1,0,0,0,0,8,4,,
159,3,0,1,0,0,0,0,4,2,,
160,6,0,0,0,0,0,0,6,2,7,
161,5,0,0,0,0,0,0,5,4,,
162,4,0,0,0,0,0,2,6,4,,
163,2,0,1,0,0,0,0,3,4,,
164,7,0,0,0,0,0,0,7,4,,
165,6,0,0,0,0,0,0,6,4,,
166,5,0,0,1,0,0,0,6,2,,
167,6,0,0,0,0,0,0,6,4,,
168,4,0,0,0,0,0,0,4,2,,
169,5,0,0,0,0,0,0,5,2,,
170,6,0,0,0,0,0,0,6,4,8,
171,8,0,0,0,0,0,0,8,4,,
172,6,0,0,0,0,0,0,6,2,7,
173,6,0,0,0,0,0,0,6,5,9,
174,7,0,0,0,0,0,0,7,4,,
175,12,0,0,0,0,0,0,12,4,,
176,2,0,2,0,0,0,0,4,4,,
177,9,0,0,0,0,0,0,9,4,,
178,6,0,1,0,0,0,0,7,4,,
179,6,0,0,0,0,0,0,6,4,8,
180,6,0,0,1,0,0,0,7,4,,
181,9,0,0,0,0,0,0,9,4,,
182,6,0,0,0,0,0,0,6,4,4,
183,3,0,0,0,0,0,0,3,2,,
184,3,0,0,0,0,0,0,3,2,,
185,6,0,0,0,0,0,0,6,4,,
186,6,0,0,0,0,0,0,6,5,9,
187,6,0,0,0,0,0,0,6,4,,
188,3,0,1,0,0,0,0,4,4,,
189,3,0,0,0,0,0,0,3,2,,
190,6,0,0,0,0,0,0,6,2,5,
191,8,0,0,0,0,0,0,8,4,5,
192,1,0,0,0,0,0,0,1,3,,
193,14,0,0,0,0,0,0,14,4,,
194,5,0,0,0,0,0,0,5,4,,
195,4,0,0,0,0,0,0,4,4,,
196,4,0,4,0,0,0,0,8,4,,
197,4,0,0,0,0,0,0,4,4,,
198,3,0,0,0,0,0,0,3,4,,
199,6,0,0,0,0,0,0,6,5,9,
200,5,0,0,0,0,0,0,5,4,,
201,7,0,0,0,0,0,0,7,4,,
202,6,0,0,0,0,0,0,6,4,7,
203,10,0,0,0,0,0,0,10,4,,
204,6,0,0,1,0,0,0,7,3,,
205,7,0,0,0,0,0,0,7,4,,
206,3,0,0,0,0,0,0,3,4,,
207,6,0,0,0,0,0,0,6,4,,
208,3,0,0,0,0,1,0,4,4,,
209,6,0,0,0,0,0,0,6,4,,
210,2,0,0,0,0,0,0,2,2,,
211,5,0,2,0,0,0,0,7,4,,
212,4,0,0,4,0,0,0,8,4,,
213,6,0,0,0,0,0,0,6,4,,
214,6,0,0,0,0,0,0,6,2,7,
215,5,0,0,0,0,0,0,5,2,8,
216,5,0,1,0,0,0,0,6,2,,
217,4,0,0,0,0,0,0,4,2,,
218,9,0,0,0,0,0,0,9,4,,
219,8,0,0,0,0,0,0,8,2,,
220,6,0,0,0,0,0,0,6,5,9,
221,7,0,0,0,0,0,0,7,4,,
222,9,0,0,0,0,0,0,9,4,,
223,4,0,0,0,0,0,0,4,2,,
224,3,0,1,0,0,0,0,4,2,,
225,6,0,0,0,0,0,0,6,4,,
226,3,0,1,0,0,0,0,4,4,,
227,2,0,0,1,0,0,0,3,3,,
228,11,0,0,0,0,0,0,11,2,,
229,3,0,0,0,0,0,0,3,4,,
230,6,0,0,0,0,0,0,6,4,,
231,5,0,0,0,0,0,0,5,2,,
232,7,0,0,0,0,0,0,7,4,,
233,7,0,1,0,0,0,0,8,4,,
234,6,0,1,0,0,0,0,7,4,,
235,4,0,0,0,0,0,0,4,4,,
236,9,0,0,0,0,0,0,9,2,,
237,5,0,1,0,0,0,0,6,4,,
238,7,0,1,0,0,0,0,8,4,,
239,3,0,0,1,0,0,0,4,4,,
240,3,0,2,0,0,0,0,5,4,,
241,6,0,0,0,0,0,0,6,2,,
242,6,0,0,0,0,0,0,6,4,,
243,6,0,0,0,0,0,0,6,4,,
244,7,0,1,0,0,0,0,8,2,,
245,6,0,0,0,0,0,0,6,4,3,
246,3,0,1,0,0,0,0,4,4,,
247,6,0,0,0,0,0,0,6,5,10,
248,6,0,0,0,0,0,0,6,4,,
249,6,0,0,0,0,0,0,6,4,,
250,6,0,0,0,0,0,0,6,5,10,
251,8,0,0,0,0,0,0,8,4,,
252,6,0,1,0,1,0,0,8,2,,
253,5,0,0,0,0,0,0,5,4,,
254,5,0,0,1,0,0,0,6,2,6,
255,6,0,0,0,0,0,0,6,2,,
256,6,0,0,0,0,0,0,6,4,,
257,4,0,0,0,0,0,0,4,2,,
258,11,0,0,0,0,0,0,11,4,,
259,6,0,0,0,0,0,0,6,4,,
260,4,0,0,0,0,0,0,4,4,,
261,4,0,0,0,0,0,0,4,4,,
262,3,0,1,0,0,0,0,4,4,,
263,6,0,0,0,0,0,0,6,4,,
264,6,0,0,0,0,0,0,6,4,,
265,10,0,0,0,0,0,0,10,4,,
